id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
29690068,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6429160622653,-34.405084812198]}",0101000020E610000058C0D2124B524DC0923FB2D1D93341C0
29690069,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6390188527143,-34.4062232728505]}",0101000020E6100000BDF7A85ECB514DC031E2CB1FFF3341C0
29690070,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6351093247536,-34.4073490420676]}",0101000020E6100000C89929434B514DC05DDE6E03243441C0
29690071,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6312034882835,-34.4084999385888]}",0101000020E610000040A6A146CB504DC00F54DAB9493441C0
29690072,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6272898681438,-34.4096408153472]}",0101000020E61000001765CE084B504DC0F182381C6F3441C0
29690073,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6233866788654,-34.4107927257969]}",0101000020E6100000983E7B22CB4F4DC0BC5D25DB943441C0
29690075,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6167467374269,-34.414277314225]}",0101000020E6100000DF949D8EF14E4DC02009FE09073541C0
29690076,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6140381942425,-34.4167980658999]}",0101000020E61000001C62B5CD984E4DC0C00997A3593541C0
29690077,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6112969390346,-34.4193490408475]}",0101000020E610000038A664FA3E4E4DC04406B83AAD3541C0
29690078,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6086857199525,-34.4217787994318]}",0101000020E61000007C5EE669E94D4DC050DA02D9FC3541C0
29690079,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6062490712016,-34.4241398786937]}",0101000020E61000004D05CF91994D4DC096F52D374A3641C0
29690080,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.6038101639043,-34.4265029599931]}",0101000020E61000000F7BC5A6494D4DC0A96824A6973641C0
29690082,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.5982201325247,-34.4294677782995]}",0101000020E61000005180307A924C4DC0B93DD7CCF83641C0
29690083,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.5952375275079,-34.4298332312173]}",0101000020E6100000C9FF48BE304C4DC0F6677BC6043741C0
29690086,Piquete Suspension DT 220Kv,APSD2,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.5895253896454,-34.4338084853332]}",0101000020E61000002A586691754B4DC0E09D5409873741C0
18075995,Piquete Retencion ST 132Kv,APRS1,S,AT Geografico,SANMIGUEL                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.737416310273,-34.5604498795007]}",0101000020E61000006A145CA8635E4DC054C057D2BC4741C0
18076015,Piquete Retencion ST 132Kv,APRS1,S,AT Geografico,SANMIGUEL                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.7511730313882,-34.5514205890829]}",0101000020E61000008EB9197026604DC0E4392AF3944641C0
18076036,Piquete Retencion ST 132Kv,APRS1,S,AT Geografico,SANMIGUEL                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.7381036207412,-34.5607378457569]}",0101000020E61000004912F02D7A5E4DC0DE93FA41C64741C0
18076037,Piquete Retencion ST 132Kv,APRS1,S,AT Geografico,SANMIGUEL                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.7381680874904,-34.560574597807]}",0101000020E6100000725CB94A7C5E4DC04F468EE8C04741C0
18076078,Piquete Retencion ST 132Kv,APRS1,S,AT Geografico,JOSECPAZ                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.8114083099042,-34.4722086070455]}",0101000020E6100000E35E3D3ADC674DC03513E654713C41C0
